id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
dogecoin,doge,Dogecoin,https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409,0.097166,14157101389,9,14157344178,364665555,0.102046,0.097023,-0.003787734830347195,-3.75193,-545005660.7548923,-3.70699,145775716383.705,145778216383.705,,0.731578,-86.71884,2021-05-08T05:08:23.458Z,8.69e-05,111704.2097,2015-05-06T00:00:00.000Z,,2024-09-01T17:44:37.302Z
tron,trx,TRON,https://coin-images.coingecko.com/coins/images/1094/large/tron-logo.png?1696502193,0.156438,13574346040,10,13574360332,376494895,0.157926,0.155883,-0.000891209032649137,-0.56646,-70308241.49315071,-0.51528,86770544096.3021,86770635455.5297,,0.231673,-32.45495,2018-01-05T00:00:00.000Z,0.00180434,8572.60857,2017-11-12T00:00:00.000Z,"{'times': 81.33580287074153, 'currency': 'usd', 'percentage': 8133.580287074153}",2024-09-01T17:44:42.861Z
the-open-network,ton,Toncoin,https://coin-images.coingecko.com/coins/images/17980/large/img-ton.jpg?1724681212,5.28,13375580865,11,26969599643,262882374,5.45,5.23,-0.10763953484003874,-1.9992,-278083372.1651306,-2.03669,2534939940.09935,5111278231.09115,,8.25,-36.06141,2024-06-15T00:36:51.509Z,0.519364,916.09694,2021-09-21T00:33:11.092Z,,2024-09-01T17:44:42.304Z
cardano,ada,Cardano,https://coin-images.coingecko.com/coins/images/975/large/cardano.png?1696502090,0.335131,11946238749,12,15080717417,216300135,0.348346,0.335001,-0.01153782374410356,-3.32819,-411440707.484705,-3.32943,35646894561.6753,45000000000.0,45000000000.0,3.09,-89.13791,2021-09-02T06:00:10.474Z,0.01925275,1641.58571,2020-03-13T02:22:55.044Z,,2024-09-01T17:44:36.368Z
wrapped-steth,wsteth,Wrapped stETH,https://coin-images.coingecko.com/coins/images/18834/large/wstETH.png?1696518295,2899.27,10179758575,13,10179758575,50147056,2970.55,2880.81,-48.43689588081679,-1.64321,-152475515.65043068,-1.47573,3508460.4920053,3508460.4920053,,7256.02,-60.04056,2022-05-13T15:09:54.509Z,558.54,419.11496,2022-05-13T01:36:45.053Z,,2024-09-01T17:44:43.062Z
wrapped-bitcoin,wbtc,Wrapped Bitcoin,https://coin-images.coingecko.com/coins/images/7598/large/wrapped_bitcoin_wbtc.png?1696507857,57871.0,8877683698,14,8877683698,116526959,59250.0,57625.0,-953.5843779015413,-1.62106,-141297543.87338448,-1.56667,153304.87275447,153304.87275447,153304.87275447,73505.0,-21.21862,2024-03-14T07:10:23.403Z,3139.17,1744.71004,2019-04-02T00:00:00.000Z,,2024-09-01T17:44:43.042Z
avalanche-2,avax,Avalanche,https://coin-images.coingecko.com/coins/images/12559/large/Avalanche_Circle_RedWhite_Trans.png?1696512369,21.88,8853639233,15,9728282805,207220730,22.85,21.81,-0.7509589879196028,-3.31874,-308230707.5766449,-3.36428,404934056.525975,444937151.354856,720000000.0,144.96,-84.91799,2021-11-21T14:18:56.538Z,2.8,680.52722,2020-12-31T13:15:21.540Z,,2024-09-01T17:44:34.838Z
shiba-inu,shib,Shiba Inu,https://coin-images.coingecko.com/coins/images/11939/large/shiba.png?1696511800,1.338e-05,7881476473,16,13374952550,185737568,1.385e-05,1.335e-05,-3.69863526423e-07,-2.69046,-221574997.09376907,-2.73446,589260956210494.6,999982345474169.0,,8.616e-05,-84.47614,2021-10-28T03:54:55.568Z,5.6366e-11,23728879.06823,2020-11-28T11:26:25.838Z,,2024-09-01T17:44:41.390Z
weth,weth,WETH,https://coin-images.coingecko.com/coins/images/2518/large/weth.png?1696503332,2462.24,7192601653,17,7195398173,408713859,2524.14,2448.35,-41.27409790987531,-1.64865,-109008982.08341122,-1.49294,2921431.7421167,2922567.60934718,,4799.89,-48.69984,2021-11-09T00:00:00.000Z,82.1,2899.08731,2018-12-15T00:00:00.000Z,,2024-09-01T17:44:42.900Z
chainlink,link,Chainlink,https://coin-images.coingecko.com/coins/images/877/large/chainlink-new-logo.png?1696502009,10.54,6413511954,18,10546805225,216944139,11.09,10.54,-0.4425088118307041,-4.02755,-267708032.17896938,-4.00687,608099971.3083414,1000000000.0,1000000000.0,52.7,-79.97275,2021-05-10T00:13:57.214Z,0.148183,7022.04737,2017-11-29T00:00:00.000Z,,2024-09-01T17:44:38.185Z
bitcoin-cash,bch,Bitcoin Cash,https://coin-images.coingecko.com/coins/images/780/large/bitcoin-cash-circle.png?1696501932,317.32,6269428774,19,6664577772,107808139,323.94,316.16,-3.3972254596675384,-1.05925,-70380284.29020023,-1.11013,19754890.5216508,21000000.0,21000000.0,3785.82,-91.61657,2017-12-20T00:00:00.000Z,76.93,312.53326,2018-12-16T00:00:00.000Z,,2024-09-01T17:44:35.688Z
polkadot,dot,Polkadot,https://coin-images.coingecko.com/coins/images/12171/large/polkadot.png?1696512008,4.11,5787778806,20,6120677571,105381626,4.26,4.11,-0.12290033721589211,-2.90115,-171953871.51831436,-2.88526,1407381840.90917,1488330973.81871,,54.98,-92.51885,2021-11-04T14:10:09.301Z,2.7,52.48468,2020-08-20T05:48:11.359Z,,2024-09-01T17:44:41.717Z
dai,dai,Dai,https://coin-images.coingecko.com/coins/images/9956/large/Badge_Dai.png?1696509996,0.999296,5341762822,21,5341737802,71972333,1.004,0.997016,-0.000411330032471846,-0.04115,-2007818.7024946213,-0.03757,5344668653.44744,5344643619.78945,,1.22,-18.00974,2020-03-13T03:02:50.373Z,0.88196,13.3163,2023-03-11T07:50:50.514Z,,2024-09-01T17:44:36.483Z
leo-token,leo,LEO Token,https://coin-images.coingecko.com/coins/images/8418/large/leo-token.png?1696508607,5.74,5307999549,22,5650054414,522068,5.87,5.72,-0.04043572980816368,-0.69979,-67097535.22741127,-1.2483,925593004.9,985239504.0,,8.14,-29.5088,2022-02-08T17:40:10.285Z,0.799859,616.96389,2019-12-24T15:14:35.376Z,,2024-09-01T17:44:39.353Z
litecoin,ltc,Litecoin,https://coin-images.coingecko.com/coins/images/2/large/litecoin.png?1696501400,64.33,4821989852,23,5405938474,233182773,65.4,63.89,-0.7530995205539881,-1.15715,-54109245.656080246,-1.10968,74926333.2334713,84000000.0,84000000.0,410.26,-84.30398,2021-05-10T03:13:07.904Z,1.15,5505.16186,2015-01-14T00:00:00.000Z,,2024-09-01T17:44:39.837Z
near,near,NEAR Protocol,https://coin-images.coingecko.com/coins/images/10365/large/near.jpg?1696510367,3.93,4347551772,24,4646234432,134942449,4.07,3.91,-0.06855579527204148,-1.71571,-80402368.83041096,-1.81579,1107181322.94878,1183246170.6779,,20.44,-80.7875,2022-01-16T22:09:45.873Z,0.526762,645.43564,2020-11-04T16:09:15.137Z,,2024-09-01T17:44:40.354Z
uniswap,uni,Uniswap,https://coin-images.coingecko.com/coins/images/12504/large/uniswap-logo.png?1720676669,5.68,4274623897,25,5671017417,102625570,6.07,5.67,-0.2995341008709742,-5.01284,-226099410.4309883,-5.02362,753766667.0,1000000000.0,1000000000.0,44.92,-87.36996,2021-05-03T05:25:04.822Z,1.03,450.70191,2020-09-17T01:20:38.214Z,,2024-09-01T17:44:44.203Z
wrapped-eeth,weeth,Wrapped eETH,https://coin-images.coingecko.com/coins/images/33033/large/weETH.png?1701438396,2578.02,3992563678,26,3992563678,15018909,2641.07,2562.32,-41.698805141209505,-1.59173,-75665682.2935853,-1.85992,1548754.3354535,1548754.3354535,,4196.87,-38.60469,2024-03-13T08:29:59.938Z,2231.18,15.48543,2024-01-08T03:35:28.624Z,,2024-09-01T17:44:42.529Z
kaspa,kas,Kaspa,https://coin-images.coingecko.com/coins/images/25751/large/kaspa-icon-exchanges.png?1696524837,0.15916,3913277135,27,3913378452,32201001,0.164667,0.158219,-0.004689101107273775,-2.86184,-116457585.9684596,-2.88996,24589100148.0088,24589736777.2902,28704026601.0,0.207411,-23.4589,2024-08-01T00:40:47.164Z,0.00017105,92712.08393,2022-05-26T14:42:59.316Z,,2024-09-01T17:44:39.194Z
matic-network,matic,Polygon,https://coin-images.coingecko.com/coins/images/4713/large/polygon.png?1698233745,0.40572,3764102500,28,4054858756,161791195,0.422194,0.403689,-0.012543105700114913,-2.99885,-116273691.33056593,-2.99645,9282943566.203985,10000000000.0,10000000000.0,2.92,-86.09603,2021-12-27T02:08:34.307Z,0.00314376,12797.81399,2019-05-10T00:00:00.000Z,"{'times': 153.26620437372407, 'currency': 'usd', 'percentage': 15326.620437372407}",2024-09-01T17:44:40.373Z
internet-computer,icp,Internet Computer,https://coin-images.coingecko.com/coins/images/14495/large/Internet_Computer_logo.png?1696514180,7.27,3412831656,29,3797792251,47134878,7.57,7.24,-0.20873538265639358,-2.79202,-95357372.0330391,-2.71814,469300624.071087,522236797.311626,,700.65,-98.96227,2021-05-10T16:05:53.653Z,2.87,153.77998,2023-09-22T00:29:57.369Z,,2024-09-01T17:44:40.364Z
monero,xmr,Monero,https://coin-images.coingecko.com/coins/images/69/large/monero_logo.png?1696501460,168.28,3106290293,30,3106290293,58311463,171.68,164.61,-2.891726948998496,-1.68941,-51232134.56729412,-1.62254,18446744.0737096,18446744.0737096,,542.33,-68.95743,2018-01-09T00:00:00.000Z,0.216177,77776.93347,2015-01-14T00:00:00.000Z,,2024-09-01T17:44:40.619Z
pepe,pepe,Pepe,https://coin-images.coingecko.com/coins/images/29850/large/pepe-token.jpeg?1696528776,7.37e-06,3101309523,31,3101309523,616988558,7.67e-06,7.27e-06,-1.88983023264e-07,-2.49959,-79425101.945467,-2.49707,420690000000000.0,420690000000000.0,420690000000000.0,1.717e-05,-57.00723,2024-05-27T08:30:07.709Z,5.5142e-08,13283.91561,2023-04-18T02:14:41.591Z,,2024-09-01T17:44:41.054Z
aptos,apt,Aptos,https://coin-images.coingecko.com/coins/images/26455/large/aptos_round.png?1696525528,6.2,3012508999,32,6905987806,127939643,6.52,6.17,-0.22997206992183106,-3.57704,-113272592.17809534,-3.62382,485865819.483934,1113816896.87398,,19.92,-68.87797,2023-01-26T14:25:17.390Z,3.08,101.30013,2022-12-29T21:35:14.796Z,,2024-09-01T17:44:34.572Z
fetch-ai,fet,Artificial Superintelligence Alliance,https://coin-images.coingecko.com/coins/images/5681/large/ASI.png?1719827289,1.16,2915791508,33,3042478928,312413048,1.21,1.13,-0.002797421391010913,-0.24063,-15550076.486940384,-0.53048,2521012371.0,2630547141.0,2630547141.0,3.45,-66.52122,2024-03-28T17:21:18.050Z,0.00816959,14055.00872,2020-03-13T02:24:18.347Z,"{'times': 12.376384275429112, 'currency': 'usd', 'percentage': 1237.6384275429111}",2024-09-01T17:44:39.138Z
ethena-usde,usde,Ethena USDe,https://coin-images.coingecko.com/coins/images/33613/large/USDE.png?1716355685,0.999096,2806444594,34,2805944993,42213445,1.002,0.996421,0.00062864,0.06296,-27997112.375918865,-0.98775,2808683724.82367,2808183724.82367,,1.032,-3.24505,2023-12-20T15:38:34.596Z,0.965354,3.44291,2024-04-13T20:11:19.603Z,,2024-09-01T17:44:37.748Z
first-digital-usd,fdusd,First Digital USD,https://coin-images.coingecko.com/coins/images/31079/large/firstfigital.jpeg?1696529912,1.0,2800421820,35,2800421820,1554526190,1.006,0.992884,0.00171309,0.17153,4800785.0,0.17173,2799054880.66,2799054880.66,,1.089,-8.62977,2024-05-20T19:42:15.377Z,0.942129,5.57093,2023-08-17T21:55:41.478Z,,2024-09-01T17:44:37.907Z
stellar,xlm,Stellar,https://coin-images.coingecko.com/coins/images/100/large/Stellar_symbol_black_RGB.png?1696501482,0.090363,2666426881,36,4518048477,35603751,0.092601,0.090191,-0.001781841110162455,-1.93374,-51427969.00867748,-1.89223,29509667607.8153,50001786946.5427,50001786946.5427,0.875563,-89.67057,2018-01-03T00:00:00.000Z,0.00047612,18895.2179,2015-03-05T00:00:00.000Z,,2024-09-01T17:44:41.430Z
ethereum-classic,etc,Ethereum Classic,https://coin-images.coingecko.com/coins/images/453/large/ethereum-classic-logo.png?1696501717,17.9,2657136761,37,3768407395,66809700,18.4,17.86,-0.37454740023434496,-2.05006,-56942825.068724155,-2.09805,148566398.688475,210700000.0,210700000.0,167.09,-89.28677,2021-05-06T18:34:22.133Z,0.615038,2810.42869,2016-07-25T00:00:00.000Z,"{'times': 38.76784359877831, 'currency': 'usd', 'percentage': 3876.7843598778313}",2024-09-01T17:44:38.865Z
okb,okb,OKB,https://coin-images.coingecko.com/coins/images/4463/large/WeChat_Image_20220118095654.png?1696505053,36.33,2179348259,38,8570566179,2458833,37.15,35.95,-0.39355988281918997,-1.07181,-23024577.531179905,-1.04544,60000000.0,235957685.3,300000000.0,73.8,-50.78729,2024-03-14T00:30:12.502Z,0.580608,6155.61941,2019-01-14T00:00:00.000Z,,2024-09-01T17:44:40.644Z
blockstack,stx,Stacks,https://coin-images.coingecko.com/coins/images/2069/large/Stacks_Logo_png.png?1709979332,1.45,2157810669,39,2642943724,25634349,1.54,1.45,-0.06713181235276244,-4.4151,-99118898.5658803,-4.39176,1484291837.38618,1818000000.0,1818000000.0,3.86,-62.37565,2024-04-01T12:34:58.342Z,0.04559639,3088.68715,2020-03-13T02:29:26.415Z,"{'times': 11.111437865419783, 'currency': 'usd', 'percentage': 1111.1437865419784}",2024-09-01T17:44:36.023Z
crypto-com-chain,cro,Cronos,https://coin-images.coingecko.com/coins/images/7310/large/cro_token_logo.png?1696507599,0.079325,2135712991,40,2380335688,4691197,0.081623,0.078786,-0.000954300422132709,-1.18873,-25094312.791467905,-1.16134,26916955469.1537,30000000000.0,,0.965407,-91.78504,2021-11-24T15:53:54.855Z,0.0121196,554.37684,2019-02-08T00:00:00.000Z,,2024-09-01T17:44:36.477Z
sui,sui,Sui,https://coin-images.coingecko.com/coins/images/26375/large/sui_asset.jpeg?1696525453,0.783648,2100159101,41,7836520556,118765149,0.808021,0.779039,-0.004377865807954851,-0.55555,50129843.0,2.44532,2679963749.63389,10000000000.0,10000000000.0,2.17,-63.68372,2024-03-27T17:46:02.608Z,0.364846,116.10487,2023-10-19T10:40:30.078Z,,2024-09-01T17:44:42.739Z
immutable-x,imx,Immutable,https://coin-images.coingecko.com/coins/images/17233/large/immutableX-symbol-BLK-RGB.png?1696516787,1.33,2086454271,42,2653129895,66334615,1.38,1.28,-0.015177437911940928,-1.13066,-26686992.28050852,-1.26291,1572824817.3898141,2000000000.0,2000000000.0,9.52,-86.06574,2021-11-26T01:03:01.536Z,0.378055,250.88384,2022-12-31T07:36:37.649Z,,2024-09-01T17:44:39.527Z
filecoin,fil,Filecoin,https://coin-images.coingecko.com/coins/images/12817/large/filecoin.png?1696512609,3.4,1983943381,43,6674514670,156675203,3.59,3.39,-0.15042761951973782,-4.23777,-83625670.62185335,-4.04464,582591698.0,1959993855.0,1959993855.0,236.84,-98.56345,2021-04-01T13:29:41.564Z,2.64,28.82862,2022-12-16T22:45:28.552Z,,2024-09-01T17:44:39.553Z
bittensor,tao,Bittensor,https://coin-images.coingecko.com/coins/images/28452/large/ARUsPeNQ_400x400.jpeg?1696527447,270.42,1975948706,44,5671959708,48501402,282.81,268.31,-9.474262204329591,-3.38493,-71316055.83227777,-3.48348,7315800.0,21000000.0,21000000.0,757.6,-64.34774,2024-03-07T18:45:36.466Z,30.83,776.1063,2023-05-14T08:57:53.732Z,,2024-09-01T17:44:35.691Z
render-token,render,Render,https://coin-images.coingecko.com/coins/images/11636/large/rndr.png?1696511529,4.94,1939652921,45,2630390447,92129329,5.11,4.91,-0.061075889938729595,-1.22129,-23536004.778511047,-1.19887,392459381.455492,532219654.735492,,13.53,-63.48578,2024-03-17T16:30:24.636Z,0.03665669,13382.08797,2020-06-16T13:22:25.900Z,,2024-09-01T17:44:41.431Z
mantle,mnt,Mantle,https://coin-images.coingecko.com/coins/images/30980/large/token-logo.png?1696529819,0.586533,1915899580,46,3647433056,62156318,0.607034,0.584264,-0.016149655971258392,-2.67963,-53939990.19288349,-2.73829,3266841707.83684,6219316794.99,6219316794.99,1.54,-61.89321,2024-04-08T09:45:25.482Z,0.307978,90.38864,2023-10-18T02:50:46.942Z,,2024-09-01T17:44:40.391Z
aave,aave,Aave,https://coin-images.coingecko.com/coins/images/12645/large/aave-token-round.png?1720472354,123.1,1833584034,47,1965471274,198954278,130.6,122.84,-6.542854780275903,-5.04698,-97926546.25954747,-5.06995,14926366.483269745,16000000.0,16000000.0,661.69,-81.42191,2021-05-18T21:19:59.514Z,26.02,372.38478,2020-11-05T09:20:11.928Z,,2024-09-01T17:44:36.467Z
arbitrum,arb,Arbitrum,https://coin-images.coingecko.com/coins/images/16547/large/arb.jpg?1721358242,0.49888,1742500152,48,4984083950,106918037,0.514281,0.497946,-0.01048300593853696,-2.05806,-39950462.96362567,-2.24132,3496129217.0,10000000000.0,10000000000.0,2.39,-79.12835,2024-01-12T12:29:59.231Z,0.431578,15.59722,2024-08-05T11:35:54.024Z,,2024-09-01T17:44:34.338Z
hedera-hashgraph,hbar,Hedera,https://coin-images.coingecko.com/coins/images/3688/large/hbar.png?1696504364,0.04827156,1731734152,49,2413465533,29121158,0.050305,0.0481992,-0.001437743917503349,-2.8923,-51716856.73501158,-2.89982,35876504721.7753,50000000000.0,50000000000.0,0.569229,-91.52861,2021-09-15T10:40:28.318Z,0.00986111,389.00805,2020-01-02T17:30:24.852Z,,2024-09-01T17:44:38.700Z
cosmos,atom,Cosmos Hub,https://coin-images.coingecko.com/coins/images/1481/large/cosmos_hub.png?1696502525,4.43,1729690520,50,1730760442,137310926,4.56,4.42,-0.1019371353971117,-2.25121,-39605467.19387436,-2.23849,390688369.813272,390930035.085365,,44.45,-90.04035,2022-01-17T00:34:41.497Z,1.16,281.60738,2020-03-13T02:27:44.591Z,"{'times': 43.26173635827896, 'currency': 'usd', 'percentage': 4326.173635827896}",2024-09-01T17:44:36.988Z
vechain,vet,VeChain,https://coin-images.coingecko.com/coins/images/1167/large/VET_Token_Icon.png?1710013505,0.02102317,1703926071,51,1809126121,22600780,0.02189827,0.02075814,-0.00068239643691384,-3.14388,-52717590.780617476,-3.00104,80985041177.0,85985041177.0,86712634466.0,0.280991,-92.50823,2021-04-19T01:08:21.675Z,0.00191713,998.05604,2020-03-13T02:29:59.652Z,"{'times': 1.9858586206061488, 'currency': 'eth', 'percentage': 198.5858620606149}",2024-09-01T17:44:42.442Z
optimism,op,Optimism,https://coin-images.coingecko.com/coins/images/25244/large/Optimism.png?1696524385,1.38,1642473070,52,5940037987,102733039,1.43,1.38,-0.04270369401729602,-2.99528,-50702711.10882807,-2.99453,1187596466.0,4294967296.0,4294967296.0,4.84,-71.45976,2024-03-06T08:35:50.817Z,0.402159,243.78864,2022-06-18T20:54:52.178Z,,2024-09-01T17:44:40.862Z
injective-protocol,inj,Injective,https://coin-images.coingecko.com/coins/images/12882/large/Secondary_Symbol.png?1696512670,16.67,1627871980,53,1665730327,63676656,17.36,16.49,-0.46165500694625905,-2.6942,-47672811.881133795,-2.84521,97727222.33,100000000.0,,52.62,-68.32527,2024-03-14T15:06:22.124Z,0.657401,2435.35647,2020-11-03T16:19:30.576Z,,2024-09-01T17:44:38.947Z
maker,mkr,Maker,https://coin-images.coingecko.com/coins/images/1364/large/Mark_Maker.png?1696502423,1723.47,1602483024,54,1683559884,51585282,1761.11,1706.48,-26.072470171626264,-1.49025,-25550356.506757736,-1.5694,930550.290918776,977631.036950888,1005577.0,6292.31,-72.63004,2021-05-03T21:54:29.333Z,168.36,922.94422,2020-03-16T20:52:36.527Z,,2024-09-01T17:44:40.047Z
whitebit,wbt,WhiteBIT Coin,https://coin-images.coingecko.com/coins/images/27045/large/wbt_token.png?1696526096,10.85,1561614539,55,3749244017,4036696,10.9,10.78,-0.001494699654518428,-0.01378,-6328602.32718277,-0.40362,144118517.10815412,346010795.0,400000000.0,14.64,-26.16146,2022-10-28T12:32:18.119Z,3.06,253.18009,2023-02-13T19:01:21.899Z,,2024-09-01T17:44:42.061Z
binance-peg-weth,weth,Binance-Peg WETH,https://coin-images.coingecko.com/coins/images/39580/large/weth.png?1723006716,2465.3,1491477985,56,1491477985,23892097,2519.15,2452.7,-38.14254133304985,-1.5236,-26097345.91598463,-1.71967,604999.999959841,604999.999959841,,2808.56,-12.24835,2024-08-24T16:52:46.091Z,2322.58,6.11321,2024-08-08T00:37:09.529Z,,2024-09-01T17:44:35.236Z
dogwifcoin,wif,dogwifhat,https://coin-images.coingecko.com/coins/images/33566/large/dogwifhat.jpg?1702499428,1.44,1442736517,57,1442736517,269184459,1.53,1.42,-0.06504787691421976,-4.313,-63827427.858181,-4.23662,998926392.0,998926392.0,998926392.0,4.83,-69.92862,2024-03-31T09:34:58.366Z,0.00155464,93238.8803,2023-12-13T07:13:50.873Z,,2024-09-01T17:44:36.720Z
